,province,sex,master_channel,newsletter,registration_payment,use_pickup_point,churned_1_month,email_domain,with_promotion,is_lead,reg_year,days_from_first_click,age,box_satisfaction,reg_month
14694,p1,0,a,1.0,10.99,1.0,1,hc,1,0,2018,0.0,28.0,152.58,e
14695,p8,0,a,1.0,10.99,0.0,0,gc,1,0,2018,0.0,15.0,152.58,e
14696,p7,0,a,0.0,10.99,0.0,1,hc,1,0,2018,0.0,16.5,152.58,e
14697,p8,0,a,0.0,10.99,0.0,0,he,1,0,2018,0.0,14.0,152.58,e
14698,p2,1,a,0.0,10.99,0.0,0,hc,1,0,2018,0.0,16.0,152.58,e
14699,p4,0,a,1.0,10.99,0.0,1,gc,1,0,2018,0.0,17.5,152.58,e
14700,p7,0,a,1.0,10.99,0.0,0,gc,1,0,2018,0.0,22.5,152.58,e
14701,p4,0,a,1.0,10.99,0.0,1,gc,1,0,2018,0.0,20.5,152.58,e
14702,p4,0,a,0.0,10.99,0.0,1,oe,1,0,2018,90.25,14.5,152.58,e
14703,p2,0,a,1.0,10.99,1.0,0,gc,1,0,2018,0.0,29.0,152.58,e
14704,p2,0,ps,0.0,10.99,0.0,0,hc,1,1,2018,0.0,17.5,152.58,e
14705,p9,0,s,1.0,10.99,0.0,1,hc,1,1,2018,0.0,20.5,152.58,e
14706,p4,0,a,0.0,10.99,0.0,1,he,1,0,2018,0.0,23.5,152.58,e
14707,p4,0,a,1.0,10.99,0.0,0,gc,1,0,2018,0.0,16.5,152.58,e
14708,p2,0,a,0.0,10.99,1.0,0,hc,1,0,2018,0.0,18.0,152.58,e
14709,p8,1,a,0.0,10.99,0.0,0,other,1,0,2018,0.0,14.5,152.58,e
14710,p2,1,a,1.0,20.99,0.0,1,hc,0,0,2018,0.0,25.5,152.58,e
14711,p8,0,a,0.0,10.99,1.0,1,gc,1,0,2018,0.0,22.0,152.58,e
14712,p3,0,a,1.0,10.99,0.0,0,gc,1,0,2018,0.0,20.0,152.58,e
14713,p5,0,a,0.0,10.99,0.0,0,hc,1,0,2018,0.0,25.0,152.58,e
14714,p9,0,d,0.0,20.99,0.0,0,gc,0,0,2018,26.0,28.5,152.58,e
14715,p4,0,a,0.0,10.99,0.0,0,gc,1,0,2018,0.0,21.5,152.58,e
14716,p6,0,a,0.0,10.99,0.0,0,ic,1,0,2018,0.0,12.0,152.58,e
14717,p10,0,a,1.0,10.99,0.0,0,other,1,0,2018,0.0,25.0,152.58,e
14718,p4,0,a,1.0,10.99,0.0,0,hc,1,0,2018,0.0,23.0,152.58,e
14719,p4,0,a,1.0,10.99,0.0,1,hc,1,0,2018,0.25,23.0,152.58,e
14720,p3,0,a,0.0,10.99,0.0,1,ye,1,0,2018,0.0,26.5,152.58,e
14721,p1,1,s,0.0,10.99,0.0,0,he,1,1,2018,0.0,13.5,152.58,e
14722,p3,0,dd,0.0,10.99,0.0,0,hc,1,1,2018,0.0,20.0,152.58,e
14723,p4,0,e,0.0,10.99,0.0,0,gc,1,1,2018,0.0,9.0,152.58,e
14724,p2,1,a,1.0,10.99,1.0,0,gc,1,0,2018,0.0,24.0,152.58,e
14725,p5,0,a,0.0,10.99,1.0,0,hc,1,0,2018,0.0,21.5,152.58,e
14726,p6,0,a,1.0,10.99,0.0,1,hc,1,1,2018,0.0,20.0,152.58,e
14727,p5,0,a,1.0,10.99,0.0,0,he,1,0,2018,0.0,22.5,152.58,e
14728,p3,1,a,1.0,10.99,0.0,1,other,1,0,2018,0.0,25.0,152.58,e
14729,p11,0,de,0.0,10.99,0.0,0,gc,1,1,2018,0.5,12.5,152.58,e
14730,p3,0,s,1.0,10.99,0.0,0,gc,1,1,2018,0.0,20.5,152.58,e
14731,p12,0,ps,0.0,10.99,0.0,0,gc,1,0,2018,0.0,18.5,152.58,e
14732,p6,0,a,0.0,10.99,0.0,0,ye,1,0,2018,0.0,19.0,152.58,e
14733,p7,0,a,1.0,10.99,1.0,0,ye,1,0,2018,0.0,12.0,152.58,e
14734,p4,0,ep,0.0,10.99,0.0,1,hc,1,0,2018,0.0,16.0,152.58,e
14735,p12,0,a,1.0,10.99,0.0,0,gc,1,0,2018,0.0,18.0,152.58,e
14736,p12,0,a,0.0,10.99,0.0,0,mc,1,0,2018,0.0,22.5,152.58,e
14737,p8,1,d,0.0,10.99,0.0,0,gc,1,0,2018,0.0,16.5,152.58,e
14738,p7,0,ps,0.0,10.99,0.0,0,gc,1,1,2018,0.0,19.5,152.58,e
14739,p1,1,f,0.0,10.99,0.0,1,gc,1,0,2018,0.0,19.5,152.58,e
14740,p4,0,a,0.0,10.99,1.0,1,gc,1,0,2018,0.0,18.0,152.58,e
14741,p16,0,a,0.0,10.99,0.0,0,ye,1,0,2018,0.0,22.0,152.58,e
14742,p1,0,f,0.0,10.99,0.0,1,gc,1,0,2018,0.0,14.0,152.58,e
14743,p2,0,a,0.0,10.99,0.0,0,hc,1,0,2018,0.25,19.0,171.46,f
14744,p3,0,ps,0.0,10.99,0.0,1,gc,1,0,2018,0.0,17.5,171.46,f
14745,p1,1,f,0.0,10.99,0.0,0,gc,1,0,2018,0.0,13.0,171.46,f
14746,p1,0,f,0.0,10.99,0.0,1,ye,1,0,2018,0.0,16.0,171.46,f
14747,p7,1,ep,0.0,10.99,0.0,0,he,1,0,2018,0.0,16.5,171.46,f
14748,p1,0,ep,1.0,20.99,0.0,0,hc,0,1,2018,0.0,22.0,171.46,f
14749,p3,0,s,0.0,20.99,0.0,0,hc,0,0,2018,1.0,21.5,171.46,f
14750,p4,0,ps,0.0,20.99,0.0,1,gc,0,0,2018,0.25,13.5,171.46,f
14751,p7,1,f,0.0,20.99,0.0,1,gc,0,0,2018,0.0,20.5,171.46,f
14752,p1,0,a,1.0,10.99,0.0,0,hc,1,1,2018,0.0,14.5,171.46,f
14753,p4,1,ps,0.0,10.99,0.0,1,gc,1,0,2018,0.0,17.5,171.46,f
14754,p7,0,d,1.0,10.99,0.0,0,other,1,0,2018,0.0,21.5,171.46,f
14755,p3,0,a,1.0,10.99,0.0,0,gc,1,1,2018,0.75,18.5,171.46,f
14756,p7,0,ps,0.0,10.99,0.0,0,hc,1,1,2018,1.25,17.5,171.46,f
14757,p5,0,a,0.0,20.99,0.0,0,gc,0,0,2018,0.25,20.0,171.46,f
14758,p2,1,f,1.0,10.99,0.0,1,gc,1,0,2018,0.0,18.5,171.46,f
14759,p2,0,f,1.0,10.99,0.0,1,gc,1,0,2018,0.0,36.0,171.46,f
14760,p11,0,f,0.0,10.99,0.0,0,gc,1,0,2018,2.25,21.5,171.46,f
14761,p1,1,f,1.0,10.99,0.0,0,hc,1,0,2018,0.0,25.0,171.46,f
14762,p12,0,d,0.0,10.99,0.0,1,other,1,0,2018,0.25,28.5,171.46,f
14763,p7,0,s,0.0,10.99,0.0,1,other,1,0,2018,0.0,14.5,171.46,f
14764,p3,1,a,0.0,10.99,0.0,1,gc,1,0,2018,0.0,22.0,171.46,f
14765,p13,0,d,1.0,10.99,0.0,1,hc,1,0,2018,0.0,29.0,171.46,f
14766,p1,0,s,1.0,10.99,0.0,1,gc,1,1,2018,0.0,14.5,171.46,f
14767,p3,0,ps,0.0,10.99,0.0,0,gc,1,1,2018,44.75,11.0,171.46,f
14768,p8,0,e,1.0,10.99,0.0,0,gc,1,0,2018,0.0,18.0,171.46,f
14769,p4,1,de,1.0,10.99,0.0,0,gc,1,1,2018,7.25,19.0,171.46,f
14770,p3,0,ps,0.0,20.99,0.0,0,hc,0,0,2018,0.0,19.0,171.46,f
14771,p3,1,a,0.0,10.99,0.0,0,hc,1,0,2018,0.0,18.0,171.46,f
14772,p8,0,f,1.0,10.99,1.0,1,ye,1,0,2018,3.0,19.0,171.46,f
14773,p8,0,de,1.0,20.99,0.0,0,gc,0,0,2018,0.0,10.0,171.46,f
14774,p1,0,f,0.0,10.99,0.0,1,gc,1,0,2018,0.25,41.0,171.46,f
14775,p1,1,f,0.0,10.99,0.0,1,gc,1,0,2018,0.25,27.5,171.46,f
14776,p1,0,f,0.0,10.99,0.0,1,gc,1,0,2018,0.25,27.0,171.46,f
14777,p4,1,f,0.0,10.99,0.0,1,other,1,0,2018,0.25,12.0,171.46,f
14778,p2,1,f,1.0,10.99,0.0,1,gc,1,0,2018,0.0,42.0,171.46,f
14779,p3,0,ps,0.0,10.99,0.0,0,hc,1,0,2018,0.0,13.0,171.46,f
14780,p13,1,ps,0.0,10.99,0.0,0,hc,1,1,2018,10.0,11.5,171.46,f
14781,p1,0,f,1.0,10.99,0.0,1,gc,1,0,2018,0.0,16.0,171.46,f
14782,p2,0,ps,0.0,10.99,0.0,0,gc,1,0,2018,0.0,23.0,171.46,f
14783,p1,1,f,0.0,10.99,0.0,0,gc,1,0,2018,0.0,23.5,171.46,f
14784,p4,0,d,1.0,10.99,0.0,0,hc,1,0,2018,2.25,16.5,171.46,f
14785,p14,0,s,0.0,10.99,0.0,0,gc,1,0,2018,0.0,11.5,171.46,f
14786,p1,0,de,1.0,10.99,0.0,0,gc,1,1,2018,1.25,26.0,171.46,f
14787,p6,0,f,0.0,10.99,0.0,0,hc,1,0,2018,0.0,29.0,171.46,f
14788,p5,0,s,1.0,10.99,0.0,0,hc,1,0,2018,0.0,13.0,171.46,f
14789,p2,0,a,1.0,10.99,1.0,1,hc,1,0,2018,6.25,21.0,171.46,f
14790,p7,0,s,1.0,20.99,0.0,0,gc,0,0,2018,6.0,16.5,171.46,f
14791,p4,1,a,1.0,10.99,0.0,1,oe,1,1,2018,0.25,18.0,171.46,f
14792,p1,0,a,1.0,10.99,1.0,1,hc,1,1,2018,49.25,12.5,171.46,f
14793,p4,1,f,1.0,10.99,1.0,1,gc,1,0,2018,0.0,15.5,171.46,f
14794,p8,1,d,0.0,20.99,0.0,1,gc,0,0,2018,0.0,12.0,171.46,f
14795,p1,1,f,1.0,20.99,0.0,0,hc,0,0,2018,0.0,22.5,171.46,f
14796,p2,0,f,1.0,10.99,0.0,1,hc,1,1,2018,0.0,13.5,171.46,f
14797,p3,0,d,0.0,20.99,0.0,0,gc,0,1,2018,0.0,25.0,171.46,f
14798,p1,0,ps,0.0,10.99,0.0,0,ye,1,0,2018,0.0,29.0,171.46,f
14799,p4,0,s,0.0,10.99,0.0,1,gc,1,1,2018,0.0,15.5,171.46,f
14800,p2,0,ps,0.0,10.99,0.0,0,hc,1,0,2018,7.25,12.5,171.46,f
14801,p3,1,a,1.0,10.99,1.0,1,gc,1,1,2018,0.0,20.5,171.46,f
14802,p2,0,ps,0.0,10.99,0.0,1,hc,1,0,2018,0.0,12.5,171.46,f
14803,p5,0,a,1.0,10.99,0.0,1,hc,1,0,2018,1.25,17.5,171.46,f
14804,p15,0,a,0.0,10.99,0.0,0,gc,1,0,2018,0.0,17.0,171.46,f
14805,p1,1,f,0.0,10.99,0.0,1,ce,1,0,2018,0.0,14.0,171.46,f
14806,p1,0,f,0.0,10.99,0.0,1,ce,1,0,2018,0.0,15.5,171.46,f
14807,p9,1,a,1.0,10.99,0.0,1,gc,1,0,2018,0.0,16.0,171.46,f
14808,p5,0,a,0.0,10.99,0.0,1,hc,1,0,2018,0.0,13.5,171.46,f
14809,p4,0,a,0.0,10.99,0.0,1,gc,1,0,2018,0.0,18.0,171.46,f
14810,p11,0,s,0.0,10.99,0.0,1,he,1,1,2018,1.25,23.5,171.46,f
14811,p1,1,f,0.0,10.99,0.0,1,ce,1,0,2018,0.0,14.0,171.46,f
14812,p5,0,f,0.0,10.99,0.0,0,gc,1,0,2018,0.0,15.0,171.46,f
14813,p3,1,e,1.0,10.99,0.0,0,hc,1,1,2018,2.0,15.0,171.46,f
14814,p2,0,ps,0.0,10.99,0.0,0,hc,1,1,2018,8.5,17.0,171.46,f
14815,p1,0,a,0.0,10.99,0.0,1,hc,1,0,2018,0.0,26.5,171.46,f
14816,p12,0,f,0.0,10.99,0.0,1,hc,1,0,2018,0.25,21.0,171.46,f
14817,p2,1,a,0.0,20.99,0.0,0,gc,0,0,2018,0.0,20.0,171.46,f
14818,p11,0,f,0.0,10.99,1.0,0,hc,1,0,2018,0.5,14.0,171.46,f
14819,p2,0,a,1.0,10.99,1.0,0,gc,1,0,2018,0.0,30.0,171.46,f
14820,p1,1,a,1.0,10.99,0.0,1,oe,1,0,2018,0.0,37.5,171.46,f
14821,p3,0,ps,0.0,10.99,0.0,1,gc,1,1,2018,0.0,15.0,171.46,f
14822,p12,0,ps,1.0,10.99,0.0,0,gc,1,0,2018,23.0,20.0,171.46,f
14823,p12,1,f,0.0,10.99,0.0,0,gc,1,0,2018,0.0,34.5,171.46,f
14824,p1,1,a,1.0,20.99,0.0,0,gc,0,1,2018,0.25,19.0,171.46,f
14825,p2,1,f,0.0,10.99,0.0,1,gc,1,0,2018,0.0,17.5,171.46,f
14826,p2,0,f,0.0,10.99,0.0,1,gc,1,0,2018,0.0,21.0,171.46,f
14827,p2,0,a,0.0,10.99,0.0,1,gc,1,0,2018,0.0,14.5,171.46,f
14828,p10,1,f,0.0,10.99,0.0,1,hc,1,0,2018,1.0,19.5,171.46,f
14829,p1,0,d,1.0,10.99,0.0,1,gc,1,0,2018,0.0,14.5,171.46,f
14830,p1,1,d,1.0,20.99,0.0,1,gc,0,0,2018,14.0,23.0,171.46,f
14831,p3,0,f,1.0,10.99,1.0,0,gc,1,0,2018,1.0,16.5,171.46,f
14832,p2,0,a,1.0,10.99,0.0,0,hc,1,0,2018,0.0,23.5,171.46,f
14833,p3,0,s,1.0,10.99,0.0,0,gc,1,1,2018,0.0,16.0,171.46,f
14834,p3,1,f,0.0,10.99,0.0,1,other,1,0,2018,0.0,18.0,171.46,f
14835,p7,0,ps,0.0,20.99,0.0,1,gc,0,0,2018,0.0,14.5,171.46,f
14836,p2,1,a,1.0,10.99,0.0,0,hc,1,0,2018,0.0,18.5,171.46,f
14837,p2,0,s,0.0,10.99,0.0,0,gc,1,0,2018,0.0,18.5,171.46,f
14838,p7,0,e,1.0,10.99,0.0,1,gc,1,1,2018,0.0,24.0,171.46,f
14839,p1,0,e,0.0,10.99,0.0,0,gc,1,1,2018,0.0,13.0,171.46,f
14840,p3,0,e,0.0,10.99,0.0,0,gc,1,1,2018,8.75,13.5,171.46,f
14841,p6,1,f,0.0,10.99,0.0,1,gc,1,1,2018,0.0,25.5,171.46,f
14842,p2,0,d,1.0,10.99,0.0,1,hc,1,0,2018,0.0,22.5,171.46,f
14843,p2,0,a,1.0,10.99,0.0,0,hc,1,1,2018,14.75,13.5,171.46,f
14844,p1,1,de,0.0,10.99,0.0,1,gc,1,1,2018,0.0,17.5,171.46,f
14845,p1,0,d,1.0,10.99,0.0,1,gc,1,0,2018,0.0,23.5,171.46,f
14846,p2,0,e,0.0,10.99,0.0,0,gc,1,1,2018,0.0,35.0,171.46,f
14847,p1,0,d,1.0,10.99,0.0,1,gc,1,0,2018,0.0,16.0,171.46,f
14848,p7,0,ps,0.0,20.99,0.0,0,oe,0,1,2018,0.0,18.5,171.46,f
14849,p6,0,de,0.0,10.99,0.0,0,ye,1,1,2018,2.0,19.0,171.46,f
14850,p3,0,de,1.0,10.99,0.0,1,gc,1,0,2018,1.5,11.0,171.46,f
14851,p3,1,ps,0.0,10.99,0.0,0,gc,1,0,2018,0.0,12.5,171.46,f
14852,p15,1,de,0.0,10.99,0.0,1,hc,1,1,2018,2.5,17.5,171.46,f
14853,p8,0,d,0.0,10.99,0.0,1,gc,1,0,2018,0.0,13.0,171.46,f
14854,p1,0,f,1.0,10.99,0.0,0,gc,1,0,2018,0.0,35.5,171.46,f
14855,p7,1,a,1.0,10.99,0.0,0,gc,1,0,2018,0.0,24.5,171.46,f
14856,p3,0,s,1.0,10.99,0.0,1,gc,1,0,2018,0.0,16.5,171.46,f
14857,p1,1,f,0.0,10.99,0.0,1,hc,1,0,2018,0.0,18.5,171.46,f
14858,p4,1,f,0.0,10.99,0.0,0,gc,1,0,2018,0.0,17.5,171.46,f
14859,p6,1,f,1.0,10.99,0.0,0,hc,1,0,2018,0.0,19.5,171.46,f
14860,p1,1,f,0.0,10.99,0.0,1,gc,1,0,2018,0.0,14.0,171.46,f
14861,p6,0,ps,0.0,10.99,0.0,1,gc,1,1,2018,0.0,13.5,171.46,f
14862,p3,0,s,0.0,10.99,0.0,0,gc,1,1,2018,0.0,17.0,171.46,f
14863,p4,1,f,0.0,10.99,0.0,1,gc,1,0,2018,0.0,14.0,171.46,f
14864,p3,0,d,1.0,10.99,1.0,0,gc,1,1,2018,0.0,16.0,171.46,f
14865,p6,1,f,0.0,10.99,0.0,1,hc,1,0,2018,0.0,13.0,171.46,f
14866,p7,0,e,0.0,10.99,1.0,0,gc,1,1,2018,14.25,25.0,171.46,f
14867,p2,1,f,0.0,10.99,0.0,1,gc,1,0,2018,0.0,12.5,171.46,f
14868,p1,1,f,0.0,10.99,0.0,0,gc,1,0,2018,0.0,14.5,171.46,f
14869,p3,1,a,0.0,10.99,0.0,1,gc,1,0,2018,0.0,16.0,171.46,f
14870,p14,1,f,0.0,10.99,0.0,1,other,1,0,2018,0.0,20.0,171.46,f
14871,p11,0,s,0.0,10.99,0.0,0,oe,1,0,2018,0.25,18.0,171.46,f
14872,p12,1,f,0.0,10.99,0.0,1,gc,1,0,2018,0.25,19.0,171.46,f
14873,p3,0,de,1.0,10.99,0.0,1,hc,1,1,2018,0.25,18.5,171.46,f
14874,p7,0,a,0.0,10.99,0.0,0,ye,1,1,2018,0.0,17.0,171.46,f
14875,p2,0,s,1.0,10.99,0.0,0,hc,1,1,2018,0.0,16.5,171.46,f
14876,p1,1,f,0.0,10.99,0.0,0,gc,1,0,2018,0.0,16.5,171.46,f
14877,p1,1,f,0.0,10.99,0.0,1,hc,1,0,2018,0.0,14.0,171.46,f
14878,p7,0,f,0.0,10.99,0.0,1,gc,1,0,2018,0.0,16.0,171.46,f
14879,p1,1,d,1.0,10.99,0.0,1,gc,1,0,2018,0.0,19.5,171.46,f
14880,p10,0,a,0.0,10.99,0.0,1,hc,1,0,2018,11.0,14.5,171.46,f
14881,p1,1,f,0.0,10.99,0.0,1,ce,1,0,2018,0.0,15.0,171.46,f
14882,p3,0,s,1.0,10.99,0.0,0,hc,1,1,2018,0.0,33.5,171.46,f
14883,p7,0,ps,0.0,10.99,0.0,0,hc,1,0,2018,0.0,21.0,171.46,f
14884,p15,0,a,0.0,10.99,0.0,0,hc,1,0,2018,0.0,22.5,171.46,f
14885,p5,0,f,0.0,10.99,0.0,0,gc,1,0,2018,0.75,14.0,171.46,f
14886,p4,1,f,0.0,10.99,1.0,1,gc,1,0,2018,0.0,14.0,171.46,f
14887,p4,1,f,0.0,10.99,1.0,1,gc,1,0,2018,0.0,21.5,171.46,f
14888,p12,0,ps,1.0,10.99,0.0,0,hc,1,1,2018,0.0,17.5,171.46,f
14889,p2,1,d,1.0,10.99,0.0,1,ae,1,0,2018,0.0,17.0,171.46,f
14890,p2,1,s,0.0,10.99,0.0,1,hc,1,0,2018,0.0,16.5,171.46,f
14891,p2,0,f,0.0,10.99,0.0,1,gc,1,0,2018,4.0,15.5,171.46,f
14892,p3,1,d,0.0,10.99,1.0,1,gc,1,0,2018,0.0,15.0,171.46,f
14893,p15,0,f,1.0,20.99,0.0,0,gc,0,0,2018,5.75,17.0,171.46,f
14894,p8,0,a,0.0,10.99,0.0,0,gc,1,0,2018,0.25,16.5,171.46,f
14895,p2,1,f,0.0,10.99,0.0,1,hc,1,0,2018,0.0,16.5,171.46,f
14896,p3,1,e,0.0,10.99,0.0,0,hc,1,1,2018,0.0,17.5,171.46,f
14897,p3,0,e,0.0,10.99,0.0,0,other,1,1,2018,0.0,19.5,171.46,f
14898,p1,0,f,0.0,10.99,0.0,0,gc,1,1,2018,0.25,12.0,171.46,f
14899,p10,1,a,0.0,10.99,0.0,1,gc,1,1,2018,0.25,12.0,171.46,f
14900,p2,0,f,0.0,10.99,0.0,0,ye,1,0,2018,2.5,17.5,171.46,f
14901,p9,0,ps,1.0,10.99,0.0,1,gc,1,1,2018,0.0,19.5,171.46,f
14902,p4,0,f,0.0,10.99,1.0,0,hc,1,0,2018,0.0,17.0,171.46,f
14903,p1,1,a,1.0,10.99,0.0,1,gc,1,0,2018,0.0,17.0,171.46,f
14904,p3,0,d,0.0,10.99,0.0,1,hc,1,0,2018,0.0,12.0,171.46,f
14905,p3,1,f,0.0,10.99,0.0,0,hc,1,0,2018,0.0,19.0,171.46,f
14906,p1,1,d,0.0,10.99,0.0,1,gc,1,0,2018,0.0,16.5,171.46,f
14907,p1,1,d,0.0,10.99,0.0,1,gc,1,0,2018,0.0,16.5,171.46,f
14908,p12,0,d,1.0,10.99,0.0,1,other,1,0,2018,0.0,20.5,171.46,f
14909,p2,1,f,1.0,10.99,1.0,0,gc,1,0,2018,0.0,12.0,171.46,f
14910,p7,0,f,1.0,10.99,0.0,1,gc,1,0,2018,0.0,15.0,171.46,f
14911,p5,0,s,0.0,10.99,0.0,0,gc,1,1,2018,0.0,24.0,171.46,f
14912,p5,0,ps,0.0,10.99,0.0,1,hc,1,0,2018,0.0,12.5,171.46,f
14913,p5,0,ps,0.0,10.99,0.0,0,hc,1,1,2018,0.0,15.5,171.46,f
14914,p6,0,f,1.0,10.99,0.0,1,gc,1,0,2018,0.0,17.0,171.46,f
14915,p6,0,f,1.0,10.99,0.0,1,gc,1,0,2018,0.0,17.0,171.46,f
14916,p4,1,s,0.0,10.99,0.0,1,gc,1,1,2018,0.0,9.5,171.46,f
14917,p3,0,d,0.0,10.99,0.0,1,ye,1,0,2018,0.0,18.5,171.46,f
14918,p8,1,d,0.0,10.99,0.0,1,gc,1,0,2018,0.0,16.5,171.46,f
14919,p8,0,de,1.0,10.99,0.0,0,gc,1,1,2018,0.0,30.5,171.46,f
14920,p5,0,e,0.0,10.99,0.0,0,gc,1,1,2018,0.0,19.5,171.46,f
14921,p1,0,d,1.0,10.99,0.0,1,gc,1,1,2018,0.0,15.0,171.46,f
14922,p4,0,s,0.0,10.99,0.0,0,hc,1,0,2018,0.25,23.0,171.46,f
14923,p3,0,ps,0.0,10.99,0.0,0,gc,1,0,2018,0.0,9.5,171.46,f
14924,p3,0,f,0.0,10.99,0.0,0,he,1,0,2018,0.0,24.5,171.46,f
14925,p2,0,s,0.0,10.99,0.0,1,hc,1,0,2018,3.25,23.5,171.46,f
14926,p4,0,s,0.0,10.99,0.0,1,hc,1,0,2018,0.0,15.5,171.46,f
14927,p6,0,s,1.0,10.99,0.0,1,hc,1,1,2018,0.0,11.5,171.46,f
14928,p3,1,ps,0.0,10.99,0.0,0,hc,1,1,2018,0.0,28.0,171.46,f
14929,p2,0,ps,1.0,10.99,0.0,0,hc,1,1,2018,0.0,16.0,171.46,f
14930,p6,0,s,0.0,10.99,1.0,1,hc,1,0,2018,0.5,16.0,171.46,f
14931,p3,0,f,0.0,10.99,0.0,1,gc,1,0,2018,0.0,14.5,171.46,f
14932,p4,0,s,1.0,10.99,0.0,1,gc,1,0,2018,0.0,13.5,171.46,f
14933,p1,0,ps,1.0,10.99,0.0,1,gc,1,1,2018,0.0,26.0,171.46,f
14934,p4,0,f,0.0,10.99,1.0,1,hc,1,0,2018,0.0,15.5,171.46,f
14935,p8,1,s,0.0,10.99,0.0,1,gc,1,0,2018,0.0,18.5,171.46,f
14936,p5,0,s,1.0,10.99,0.0,0,hc,1,1,2018,0.0,12.5,171.46,f
14937,p4,0,ps,0.0,10.99,0.0,0,gc,1,0,2018,0.0,12.5,171.46,f
14938,p3,1,s,0.0,10.99,0.0,1,hc,1,0,2018,8.25,15.5,171.46,f
14939,p2,0,de,0.0,10.99,0.0,0,gc,1,1,2018,54.5,21.0,171.46,f
14940,p12,0,ps,0.0,10.99,1.0,0,gc,1,1,2018,0.0,16.0,171.46,f
14941,p3,1,a,0.0,10.99,0.0,0,other,1,0,2018,0.0,38.0,171.46,f
14942,p3,0,s,0.0,10.99,0.0,1,gc,1,0,2018,0.0,17.5,171.46,f
14943,p2,0,s,1.0,10.99,0.0,0,hc,1,1,2018,26.0,19.5,171.46,f
14944,p1,0,s,1.0,10.99,0.0,0,gc,1,1,2018,0.0,17.5,171.46,f
14945,p1,1,f,0.0,10.99,0.0,1,ce,1,0,2018,0.0,16.5,171.46,f
14946,p1,1,f,0.0,10.99,0.0,1,ce,1,0,2018,0.0,14.0,171.46,f
14947,p2,1,a,0.0,10.99,0.0,0,gc,1,0,2018,0.0,24.5,171.46,f
14948,p10,0,a,0.0,10.99,0.0,1,gc,1,0,2018,0.0,13.5,171.46,f
14949,p5,0,s,0.0,10.99,0.0,0,gc,1,0,2018,107.75,17.5,171.46,f
14950,p5,0,s,1.0,10.99,0.0,0,hc,1,1,2018,0.0,15.0,171.46,f
14951,p6,0,ps,1.0,10.99,0.0,0,gc,1,1,2018,0.0,14.5,171.46,f
14952,p5,1,s,1.0,10.99,0.0,1,hc,1,0,2018,0.0,21.0,171.46,f
14953,p2,0,ps,1.0,10.99,0.0,1,gc,1,1,2018,0.25,12.5,171.46,f
14954,p5,0,s,1.0,10.99,0.0,1,hc,1,0,2018,0.0,17.0,171.46,f
14955,p5,0,s,0.0,10.99,0.0,0,yc,1,0,2018,0.0,23.5,171.46,f
14956,p3,0,e,0.0,10.99,0.0,0,he,1,1,2018,0.25,15.5,171.46,f
14957,p7,0,s,0.0,10.99,0.0,1,gc,1,0,2018,1.5,12.5,171.46,f
14958,p2,0,s,0.0,10.99,0.0,0,hc,1,0,2018,0.0,18.5,171.46,f
14959,p2,0,s,0.0,10.99,0.0,0,ic,1,0,2018,0.0,10.5,171.46,f
14960,p3,0,d,0.0,10.99,1.0,0,gc,1,1,2018,3.5,16.5,171.46,f
14961,p1,0,f,0.0,10.99,0.0,1,hc,1,0,2018,1.75,29.0,171.46,f
14962,p6,0,d,0.0,20.99,0.0,0,gc,0,0,2018,0.0,13.0,171.46,f
14963,p2,0,s,1.0,10.99,0.0,0,hc,1,0,2018,0.0,15.0,171.46,f
14964,p3,1,a,1.0,10.99,0.0,1,hc,1,0,2018,0.0,28.0,171.46,f
14965,p6,0,f,0.0,10.99,0.0,0,gc,1,0,2018,0.0,13.0,171.46,f
14966,p11,0,de,1.0,10.99,0.0,1,gc,1,1,2018,7.5,16.5,171.46,f
14967,p4,0,s,0.0,10.99,0.0,0,hc,1,1,2018,0.75,24.0,171.46,f
14968,p3,0,a,1.0,10.99,0.0,1,gc,1,0,2018,0.0,15.5,171.46,f
14969,p2,0,a,0.0,10.99,0.0,1,gc,1,0,2018,0.0,15.0,171.46,f
14970,p3,1,d,1.0,10.99,1.0,0,gc,1,1,2018,0.0,27.0,171.46,f
14971,p1,0,a,0.0,10.99,0.0,0,gc,1,0,2018,0.0,13.0,171.46,f
14972,p6,0,f,1.0,10.99,0.0,0,hc,1,1,2018,0.0,15.5,171.46,f
14973,p3,0,ps,1.0,10.99,0.0,1,hc,1,0,2018,0.0,17.0,171.46,f
14974,p1,1,ps,1.0,10.99,0.0,1,gc,1,1,2018,0.0,17.0,171.46,f
14975,p9,0,a,0.0,10.99,0.0,0,yc,1,0,2018,0.0,33.0,171.46,f
14976,p7,1,a,0.0,10.99,0.0,1,gc,1,0,2018,0.0,20.0,171.46,f
14977,p3,0,dd,0.0,10.99,0.0,0,ye,1,0,2018,0.0,22.0,171.46,f
14978,p4,1,f,1.0,10.99,0.0,1,gc,1,0,2018,0.0,16.5,171.46,f
14979,p4,1,a,1.0,10.99,0.0,1,hc,1,0,2018,0.25,15.0,171.46,f
14980,p4,0,s,0.0,10.99,0.0,1,gc,1,1,2018,0.0,19.5,171.46,f
14981,p1,1,f,0.0,10.99,0.0,1,gc,1,0,2018,0.0,19.5,171.46,f
14982,p3,1,a,0.0,10.99,0.0,1,other,1,0,2018,0.0,16.0,171.46,f
